Customer ID,PL_P,CC_P,HL_P,SA_P,RD_P,MF_P,Month period
CUST1000331,0.3371,0.5446,0.4344,0.0643,0.3807,0.4125,2026-06
CUST1000332,0.4037,0.2686,0.0545,0.1514,0.4417,0.01,2026-06
CUST1000333,0.345,0.5905,0.3079,0.0469,0.3079,0.7096,2026-06
CUST1000334,0.4569,0.6052,0.4417,0.1357,0.2923,0.6153999999999999,2026-06
CUST1000335,0.2928,0.4327,0.2881,0.1516,0.3466,0.4255,2026-06
CUST1000336,0.188,0.2223,0.1533,0.1157,0.2963,0.1043,2026-06
CUST1000337,0.2517,0.519,0.5638,0.2061,0.256,0.469,2026-06
CUST1000338,0.3595,0.0965,0.173,0.6074000000000001,0.3016,0.3334,2026-06
CUST1000339,0.3832,0.8478,0.3776,0.364,0.2449,0.4411,2026-06
CUST1000340,0.4086,0.4267,0.6186,0.316,0.3879,0.4556,2026-06
CUST1000341,0.5158,0.333,0.2861,0.1344,0.3752,0.3708,2026-06
CUST1000342,0.4242,0.4177,0.3325,0.2757,0.5647,0.4686,2026-06
CUST1000343,0.5507,0.3698,0.01,0.0853,0.5138,0.2234,2026-06
CUST1000344,0.2641,0.2472,0.3298,0.2345,0.4275,0.0732,2026-06
CUST1000345,0.6522,0.4625,0.3353,0.1344,0.4687,0.3285,2026-06
CUST1000346,0.5678,0.5088,0.4094,0.07049999999999999,0.4184,0.3858,2026-06
CUST1000347,0.5369,0.4134,0.4557,0.1073,0.2942,0.3676,2026-06
CUST1000348,0.4512,0.3302,0.2063,0.0591,0.3358,0.1918,2026-06
CUST1000349,0.01,0.4805,0.4235,0.0599,0.3382,0.5554,2026-06
CUST1000350,0.2117,0.2526,0.1765,0.2616,0.443,0.1096,2026-06
CUST1000351,0.2572,0.4308,0.4933,0.2057,0.2516,0.5928,2026-06
CUST1000352,0.7588,0.7306,0.2219,0.204,0.2272,0.5064,2026-06
CUST1000353,0.4383,0.2538,0.4157,0.1162,0.4859,0.1318,2026-06
CUST1000354,0.2482,0.1625,0.2805,0.1679,0.5139,0.5117,2026-06
CUST1000355,0.018,0.4187,0.2588,0.3339,0.4076,0.6319,2026-06
CUST1000356,0.3157,0.2806,0.2008,0.174,0.4201,0.4129,2026-06
CUST1000357,0.126,0.1421,0.01,0.278,0.3828,0.1177,2026-06
CUST1000358,0.522,0.4849,0.3002,0.3151,0.248,0.4257,2026-06
CUST1000359,0.1887,0.6845,0.0759,0.3883,0.2751,0.3229,2026-06
CUST1000360,0.3357,0.4263,0.5091,0.1063,0.4973,0.4466,2026-06
CUST1000361,0.3905,0.3634,0.3449,0.2732,0.6266,0.1329,2026-06
CUST1000362,0.2165,0.4688,0.4591,0.1611,0.2917,0.2881,2026-06
CUST1000363,0.4155,0.4974,0.2062,0.1847,0.2219,0.3808,2026-06
CUST1000364,0.4232,0.532,0.5405,0.07340000000000001,0.325,0.5141,2026-06
CUST1000365,0.3906,0.4273,0.4243,0.2078,0.4726,0.5494,2026-06
CUST1000366,0.3877,0.1887,0.166,0.1795,0.5088,0.2059,2026-06
CUST1000367,0.0979,0.4418,0.1875,0.253,0.2089,0.3403,2026-06
CUST1000368,0.4679,0.8318,0.2634,0.116,0.301,0.5610000000000001,2026-06
CUST1000369,0.4337,0.3625,0.3277,0.2637,0.5003,0.3904,2026-06
CUST1000370,0.0368,0.459,0.4547,0.0675,0.3167,0.5719,2026-06
CUST1000371,0.3442,0.2189,0.2679,0.213,0.395,0.1782,2026-06
CUST1000372,0.1645,0.3868,0.1994,0.1905,0.5329,0.3139,2026-06
CUST1000373,0.3348,0.423,0.5853,0.1339,0.3333,0.48,2026-06
CUST1000374,0.425,0.3704,0.3732,0.2194,0.3405,0.1494,2026-06
CUST1000375,0.2307,0.3429,0.5429,0.1574,0.2877,0.5385,2026-06
CUST1000376,0.3979,0.4556,0.3196,0.1009,0.3548,0.1365,2026-06
CUST1000377,0.329,0.0832,0.305,0.1547,0.3855,0.2116,2026-06
CUST1000378,0.2739,0.3642,0.0805,0.1304,0.2226,0.1704,2026-06
CUST1000379,0.1134,0.4784,0.4102,0.6218,0.1952,0.3368,2026-06
CUST1000380,0.3219,0.5289,0.4075,0.2996,0.1905,0.6672,2026-06
CUST1000381,0.2897,0.3246,0.1907,0.097,0.3518,0.0473,2026-06
CUST1000382,0.0804,0.462,0.3314,0.1931,0.3844,0.476,2026-06
CUST1000383,0.3209,0.092,0.1944,0.1769,0.5548,0.158,2026-06
CUST1000384,0.5891,0.6976,0.283,0.1653,0.2018,0.4052,2026-06
CUST1000385,0.4211,0.4175,0.5049,0.1645,0.3942,0.3926,2026-06
CUST1000386,0.2323,0.4792,0.462,0.2823,0.272,0.3625,2026-06
CUST1000387,0.2344,0.4295,0.4305,0.1887,0.4041,0.5074,2026-06
CUST1000388,0.4899,0.5591,0.4458,0.0654,0.204,0.603,2026-06
CUST1000389,0.3724,0.5076000000000001,0.0577,0.2023,0.3697,0.1283,2026-06
CUST1000390,0.5262,0.5086000000000001,0.428,0.1547,0.1117,0.6326000000000001,2026-06
CUST1000391,0.654,0.3983,0.3362,0.0101,0.3849,0.5795,2026-06
CUST1000392,0.4293,0.524,0.463,0.1429,0.3207,0.5411,2026-06
CUST1000393,0.4338,0.3334,0.5571,0.1255,0.3669,0.598,2026-06
CUST1000394,0.5743,0.6804,0.3438,0.2107,0.4567,0.356,2026-06
CUST1000395,0.2294,0.3803,0.5071,0.2916,0.3748,0.6348,2026-06
CUST1000396,0.4966,0.3516,0.2337,0.3633,0.5079,0.5471,2026-06
CUST1000397,0.2949,0.2732,0.2135,0.2795,0.2387,0.1321,2026-06
CUST1000398,0.2216,0.134,0.309,0.1524,0.345,0.347,2026-06
CUST1000399,0.4681,0.5647,0.1766,0.2077,0.6762,0.0639,2026-06
CUST1000400,0.3589,0.361,0.2061,0.2124,0.6075,0.4946,2026-06
CUST1000401,0.3221,0.4045,0.6221,0.0295,0.222,0.3876,2026-06
CUST1000402,0.412,0.4481,0.5159,0.1833,0.4295,0.3942,2026-06
CUST1000403,0.3813,0.418,0.4165,0.1353,0.4385,0.4537,2026-06
CUST1000404,0.5773,0.4277,0.4755,0.08500000000000001,0.09379999999999999,0.2855,2026-06
CUST1000405,0.2473,0.5423,0.4922,0.1385,0.3734,0.3155,2026-06
CUST1000406,0.2506,0.5861,0.1134,0.3364,0.2075,0.3391,2026-06
CUST1000407,0.0584,0.4213,0.3851,0.1435,0.5612,0.33,2026-06
CUST1000408,0.1043,0.2138,0.01,0.1247,0.3253,0.1783,2026-06
CUST1000409,0.4566,0.3319,0.5927,0.2768,0.3207,0.4513,2026-06
CUST1000410,0.3922,0.6444,0.2896,0.179,0.4797,0.4467,2026-06
CUST1000411,0.4234,0.6423,0.3853,0.1354,0.2612,0.3001,2026-06
CUST1000412,0.3561,0.6887,0.095,0.2631,0.0784,0.3627,2026-06
CUST1000413,0.4363,0.3184,0.2556,0.1596,0.4274,0.3614,2026-06
CUST1000414,0.1956,0.389,0.3304,0.1256,0.2381,0.01,2026-06
CUST1000415,0.1265,0.5695,0.195,0.2252,0.2724,0.3511,2026-06
CUST1000416,0.3328,0.5096000000000001,0.3123,0.1188,0.4157,0.3639,2026-06
CUST1000417,0.2513,0.3762,0.2589,0.0712,0.3289,0.5039,2026-06
CUST1000418,0.1764,0.4876,0.01,0.1559,0.311,0.0541,2026-06
CUST1000419,0.2552,0.2516,0.2134,0.1884,0.2169,0.0764,2026-06
CUST1000420,0.4305,0.5198,0.4709,0.1085,0.3248,0.4103,2026-06
CUST1000421,0.2416,0.4152,0.479,0.2597,0.3947,0.5022,2026-06
CUST1000422,0.636,0.5788,0.4579,0.1586,0.2036,0.3333,2026-06
CUST1000423,0.493,0.5436,0.3616,0.1414,0.3783,0.3776,2026-06
CUST1000424,0.3013,0.72,0.2313,0.2122,0.343,0.5376,2026-06
CUST1000425,0.2476,0.4331,0.108,0.1626,0.2612,0.0276,2026-06
CUST1000426,0.5667,0.4941,0.5239,0.2762,0.2688,0.4161,2026-06
CUST1000427,0.4325,0.5294,0.3104,0.1716,0.3111,0.6124000000000001,2026-06
CUST1000428,0.552,0.4283,0.4773,0.0959,0.3246,0.3789,2026-06
CUST1000429,0.0716,0.2578,0.0984,0.1152,0.398,0.696,2026-06
CUST1000430,0.2317,0.2102,0.3176,0.2106,0.3879,0.3162,2026-06
CUST1000431,0.2899,0.4429,0.0523,0.1029,0.2881,0.0751,2026-06
CUST1000432,0.4874,0.4223,0.099,0.7274,0.2251,0.0759,2026-06
CUST1000433,0.3381,0.2776,0.268,0.1617,0.1332,0.2525,2026-06
CUST1000434,0.4923,0.5319,0.0617,0.044,0.3582,0.3703,2026-06
CUST1000435,0.1661,0.1074,0.2568,0.2459,0.3287,0.1469,2026-06
CUST1000436,0.5002,0.5904,0.1473,0.3814,0.275,0.0727,2026-06
CUST1000437,0.459,0.5037,0.0486,0.2622,0.1452,0.1712,2026-06
CUST1000438,0.3614,0.5753,0.0485,0.1838,0.2976,0.3634,2026-06
CUST1000439,0.311,0.4339,0.538,0.2775,0.3411,0.3857,2026-06
CUST1000440,0.3952,0.4453,0.3848,0.1009,0.3336,0.6945,2026-06
CUST1000441,0.06469999999999999,0.353,0.0171,0.1023,0.2469,0.6155,2026-06
CUST1000442,0.2923,0.2999,0.2781,0.1225,0.4128,0.2463,2026-06
CUST1000443,0.4416,0.2959,0.5558999999999999,0.1381,0.2571,0.4437,2026-06
CUST1000444,0.1379,0.3889,0.4574,0.1026,0.4046,0.511,2026-06
CUST1000445,0.1675,0.4378,0.6173999999999999,0.0538,0.3954,0.4789,2026-06
CUST1000446,0.2391,0.4771,0.1233,0.2136,0.2458,0.4838,2026-06
CUST1000447,0.125,0.3962,0.3547,0.0323,0.2889,0.4068,2026-06
CUST1000448,0.4721,0.5885,0.1816,0.308,0.3699,0.3125,2026-06
CUST1000449,0.4936,0.542,0.3927,0.1872,0.4165,0.5602,2026-06
CUST1000450,0.2348,0.0659,0.2666,0.5598,0.0665,0.1203,2026-06
CUST1000451,0.2501,0.2873,0.4973,0.1429,0.3241,0.2779,2026-06
CUST1000452,0.3791,0.3132,0.4237,0.2123,0.3482,0.7072000000000001,2026-06
CUST1000453,0.3338,0.5044999999999999,0.1758,0.1989,0.5439000000000001,0.2485,2026-06
CUST1000454,0.2311,0.267,0.3194,0.1461,0.2236,0.1055,2026-06
CUST1000455,0.6153999999999999,0.3584,0.2277,0.1646,0.2591,0.1708,2026-06
CUST1000456,0.4926,0.4703,0.4474,0.1528,0.2522,0.08740000000000001,2026-06
CUST1000457,0.494,0.2713,0.3203,0.4143,0.303,0.4908,2026-06
CUST1000458,0.3746,0.6726,0.221,0.2433,0.4739,0.2777,2026-06
CUST1000459,0.3333,0.3646,0.2113,0.1258,0.3323,0.1844,2026-06
CUST1000460,0.3391,0.2445,0.1111,0.0931,0.4292,0.09569999999999999,2026-06
CUST1000461,0.4128,0.4548,0.4092,0.2194,0.5954,0.2588,2026-06
CUST1000462,0.5329,0.4406,0.488,0.1391,0.576,0.5236,2026-06
CUST1000463,0.384,0.503,0.4711,0.1659,0.3948,0.614,2026-06
CUST1000464,0.0275,0.3119,0.08110000000000001,0.1545,0.1643,0.2361,2026-06
CUST1000465,0.2225,0.3631,0.3387,0.0583,0.4308,0.4253,2026-06
CUST1000466,0.4301,0.6567,0.4666,0.08989999999999999,0.3025,0.4153,2026-06
CUST1000467,0.3742,0.3396,0.3894,0.1573,0.2841,0.4748,2026-06
CUST1000468,0.2042,0.3889,0.1978,0.2203,0.4032,0.4096,2026-06
CUST1000469,0.3897,0.4438,0.273,0.1611,0.3648,0.4985,2026-06
CUST1000470,0.4622,0.5774,0.1333,0.1933,0.2991,0.4449,2026-06
CUST1000471,0.5248,0.4539,0.4173,0.1543,0.4122,0.4146,2026-06
CUST1000472,0.5478,0.4016,0.3044,0.08599999999999999,0.2808,0.1502,2026-06
CUST1000473,0.3466,0.4412,0.4431,0.1037,0.5256,0.5447,2026-06
CUST1000474,0.4326,0.5973000000000001,0.1803,0.1963,0.2159,0.4436,2026-06
CUST1000475,0.343,0.5457,0.452,0.2016,0.3423,0.4265,2026-06
CUST1000476,0.6518,0.2989,0.3243,0.216,0.3123,0.1605,2026-06
CUST1000477,0.5435,0.5026,0.3813,0.1383,0.3044,0.0211,2026-06
CUST1000478,0.2672,0.5325,0.2854,0.1024,0.2631,0.4271,2026-06
CUST1000479,0.2523,0.01,0.01,0.2963,0.3226,0.2141,2026-06
CUST1000480,0.3414,0.5997,0.1572,0.1259,0.436,0.3864,2026-06
CUST1000481,0.5911,0.3553,0.01,0.6331,0.2236,0.0534,2026-06
CUST1000482,0.3421,0.3764,0.1668,0.2012,0.377,0.0303,2026-06
CUST1000483,0.4672,0.5414,0.5099,0.3473,0.5224,0.3892,2026-06
CUST1000484,0.2371,0.3725,0.2602,0.1609,0.3899,0.1681,2026-06
CUST1000485,0.3025,0.3072,0.107,0.0119,0.2214,0.0711,2026-06
CUST1000486,0.3757,0.4766,0.5253,0.2108,0.415,0.3937,2026-06
CUST1000487,0.242,0.5834,0.1216,0.1997,0.0624,0.5427,2026-06
CUST1000488,0.2916,0.5548999999999999,0.1681,0.0436,0.0404,0.2989,2026-06
CUST1000489,0.4523,0.6073,0.5367,0.2005,0.3978,0.4134,2026-06
CUST1000490,0.3546,0.2724,0.0407,0.01,0.6475,0.01,2026-06
CUST1000491,0.4073,0.6133,0.43,0.2713,0.5953000000000001,0.2543,2026-06
CUST1000492,0.3826,0.2681,0.4215,0.2264,0.3327,0.4477,2026-06
CUST1000493,0.07000000000000001,0.41,0.2763,0.1567,0.3341,0.5625,2026-06
CUST1000494,0.4614,0.6492,0.2778,0.1538,0.194,0.4589,2026-06
CUST1000495,0.2077,0.4385,0.344,0.1189,0.2328,0.4887,2026-06
CUST1000496,0.4064,0.4665,0.4432,0.262,0.3167,0.4518,2026-06
CUST1000497,0.3596,0.6948,0.1047,0.2312,0.3272,0.4658,2026-06
CUST1000498,0.2088,0.4155,0.3884,0.1535,0.2911,0.392,2026-06
CUST1000499,0.2444,0.3446,0.01,0.2552,0.1432,0.1543,2026-06
CUST1000500,0.3692,0.5663,0.3737,0.1231,0.6697,0.4374,2026-06
CUST1000501,0.4259,0.5185,0.3858,0.2808,0.3301,0.5606,2026-06
CUST1000502,0.4967,0.3442,0.4298,0.4108,0.2825,0.5921,2026-06
CUST1000503,0.5285,0.4825,0.01,0.1246,0.2003,0.0215,2026-06
CUST1000504,0.439,0.4915,0.01,0.2666,0.3373,0.1007,2026-06
CUST1000505,0.357,0.4796,0.2678,0.1501,0.4017,0.3531,2026-06
CUST1000506,0.1756,0.2388,0.0583,0.0586,0.3682,0.1306,2026-06
CUST1000507,0.3399,0.4699,0.4531,0.2977,0.3304,0.5054,2026-06
CUST1000508,0.3501,0.3082,0.1444,0.1386,0.2295,0.0219,2026-06
CUST1000509,0.621,0.4765,0.2274,0.1097,0.2761,0.44,2026-06
CUST1000510,0.4279,0.1329,0.0296,0.2246,0.3216,0.1578,2026-06
CUST1000511,0.3455,0.3778,0.4458,0.1184,0.4512,0.394,2026-06
CUST1000512,0.3496,0.2424,0.2624,0.2527,0.3541,0.2839,2026-06
CUST1000513,0.5389,0.2879,0.4715,0.112,0.2913,0.6819,2026-06
CUST1000514,0.3738,0.2149,0.2381,0.094,0.5127,0.1438,2026-06
CUST1000515,0.398,0.4206,0.581,0.0929,0.28,0.3956,2026-06
CUST1000516,0.5235,0.5711000000000001,0.1744,0.2609,0.1953,0.1203,2026-06
CUST1000517,0.5851,0.3923,0.26,0.01,0.3311,0.1292,2026-06
CUST1000518,0.5459000000000001,0.372,0.5252,0.1148,0.495,0.5603,2026-06
CUST1000519,0.5164,0.5718,0.3647,0.2911,0.3903,0.6631,2026-06
CUST1000520,0.3727,0.4627,0.3101,0.01,0.337,0.1922,2026-06
CUST1000521,0.2772,0.2391,0.2799,0.0948,0.1439,0.1277,2026-06
CUST1000522,0.1628,0.0891,0.438,0.298,0.3072,0.3819,2026-06
CUST1000523,0.3455,0.4767,0.3948,0.2333,0.3491,0.6544,2026-06
CUST1000524,0.4016,0.4672,0.01,0.3023,0.3576,0.1384,2026-06
CUST1000525,0.2815,0.3904,0.3338,0.1745,0.4233,0.6529,2026-06
CUST1000526,0.4867,0.2052,0.268,0.3181,0.3121,0.269,2026-06
CUST1000527,0.3547,0.3109,0.4649,0.3204,0.448,0.422,2026-06
CUST1000528,0.3926,0.2634,0.3905,0.0465,0.3549,0.1913,2026-06
CUST1000529,0.4641,0.2806,0.3993,0.1841,0.3323,0.6562,2026-06
CUST1000530,0.513,0.7202,0.223,0.0417,0.1957,0.4588,2026-06
CUST1000531,0.5743,0.3595,0.3598,0.0951,0.6341,0.4646,2026-06
CUST1000532,0.6083,0.4823,0.3111,0.196,0.1572,0.0187,2026-06
CUST1000533,0.4005,0.3012,0.2438,0.0638,0.2416,0.2677,2026-06
CUST1000534,0.3218,0.5453,0.363,0.2155,0.3019,0.6571,2026-06
CUST1000535,0.311,0.415,0.3564,0.1738,0.4488,0.5477,2026-06
CUST1000536,0.4911,0.4254,0.2954,0.168,0.4398,0.4188,2026-06
CUST1000537,0.1168,0.339,0.3601,0.1817,0.3281,0.4639,2026-06
CUST1000538,0.3262,0.5139,0.4149,0.2036,0.2652,0.4761,2026-06
CUST1000539,0.026,0.4972,0.1454,0.1673,0.312,0.486,2026-06
CUST1000540,0.4457,0.3441,0.5556,0.2035,0.3765,0.4227,2026-06
CUST1000541,0.0988,0.4866,0.07240000000000001,0.2271,0.5553,0.4402,2026-06
CUST1000542,0.5655,0.2663,0.433,0.3574,0.3014,0.5849,2026-06
CUST1000543,0.3889,0.8395,0.1807,0.2993,0.1408,0.4887,2026-06
CUST1000544,0.1294,0.6131,0.2175,0.1714,0.2044,0.6536999999999999,2026-06
CUST1000545,0.2818,0.374,0.329,0.0596,0.3713,0.1019,2026-06
CUST1000546,0.3571,0.3773,0.5682,0.2654,0.4792,0.1854,2026-06
CUST1000547,0.4164,0.3655,0.3256,0.2015,0.4483,0.5928,2026-06
CUST1000548,0.4875,0.4256,0.4506,0.1176,0.5034,0.3359,2026-06
CUST1000549,0.5319,0.4506,0.4944,0.0475,0.3073,0.6219,2026-06
CUST1000550,0.2927,0.5239,0.0973,0.3049,0.4023,0.5026,2026-06
CUST1000551,0.4522,0.6879,0.4639,0.0756,0.1479,0.2647,2026-06
CUST1000552,0.2703,0.3762,0.2175,0.1068,0.3749,0.6183999999999999,2026-06
CUST1000553,0.1148,0.2767,0.2381,0.1687,0.2607,0.1623,2026-06
CUST1000554,0.5336,0.5173,0.4543,0.1415,0.3165,0.5387,2026-06
CUST1000555,0.3978,0.4345,0.0205,0.01,0.4702,0.3258,2026-06
CUST1000556,0.3381,0.4293,0.2968,0.1768,0.4142,0.6661,2026-06
CUST1000557,0.3979,0.4698,0.0485,0.1031,0.3244,0.2789,2026-06
CUST1000558,0.593,0.4902,0.377,0.1455,0.3871,0.505,2026-06
CUST1000559,0.2442,0.3254,0.2717,0.0697,0.2238,0.1719,2026-06
CUST1000560,0.3238,0.322,0.1123,0.284,0.4418,0.1014,2026-06
CUST1000561,0.5059,0.5101,0.0154,0.2425,0.3003,0.1553,2026-06
CUST1000562,0.5196,0.6234,0.2621,0.0743,0.2539,0.4714,2026-06
CUST1000563,0.3494,0.5168,0.313,0.1619,0.4068,0.5125,2026-06
CUST1000564,0.3394,0.2792,0.2848,0.2602,0.4181,0.2231,2026-06
CUST1000565,0.421,0.4343,0.3786,0.1822,0.3652,0.368,2026-06
CUST1000566,0.4465,0.3955,0.1882,0.246,0.3932,0.6617,2026-06
CUST1000567,0.5455,0.4744,0.4131,0.2553,0.2214,0.3387,2026-06
CUST1000568,0.3232,0.3217,0.4637,0.1879,0.4554,0.5737,2026-06
CUST1000569,0.3307,0.3491,0.3743,0.2355,0.5988,0.3531,2026-06
CUST1000570,0.054,0.3871,0.3366,0.154,0.2981,0.375,2026-06
CUST1000571,0.1329,0.5664,0.1836,0.257,0.3374,0.4119,2026-06
CUST1000572,0.2993,0.6734,0.1908,0.0687,0.1994,0.5642,2026-06
CUST1000573,0.4633,0.4791,0.3093,0.2382,0.2854,0.5234,2026-06
CUST1000574,0.4603,0.674,0.2993,0.2183,0.2495,0.4212,2026-06
CUST1000575,0.2627,0.524,0.5595,0.1097,0.2394,0.3671,2026-06
CUST1000576,0.4252,0.2684,0.1485,0.2239,0.4971,0.1006,2026-06
CUST1000577,0.5139,0.4304,0.2613,0.1939,0.5112,0.4003,2026-06
CUST1000578,0.3384,0.6343,0.0289,0.1069,0.3232,0.2447,2026-06
CUST1000579,0.4194,0.4848,0.6820000000000001,0.2383,0.4791,0.8008999999999999,2026-06
CUST1000580,0.184,0.4367,0.399,0.1234,0.2325,0.6314,2026-06
CUST1000581,0.5219,0.6639,0.2587,0.2366,0.2035,0.3385,2026-06
CUST1000582,0.4228,0.4116,0.356,0.2354,0.4143,0.1093,2026-06
CUST1000583,0.5389,0.3751,0.3091,0.3251,0.3475,0.7124,2026-06
CUST1000584,0.2814,0.1847,0.2371,0.1613,0.3853,0.0602,2026-06
CUST1000585,0.2269,0.4086,0.1145,0.2495,0.1804,0.1804,2026-06
CUST1000586,0.4581,0.8286,0.2288,0.1567,0.2012,0.2925,2026-06
CUST1000587,0.6029,0.4668,0.2888,0.2686,0.288,0.3,2026-06
CUST1000588,0.2678,0.3275,0.289,0.6247,0.1185,0.1999,2026-06
CUST1000589,0.3784,0.6614,0.4604,0.216,0.259,0.355,2026-06
CUST1000590,0.4423,0.5465,0.516,0.2874,0.3676,0.3891,2026-06
CUST1000591,0.1937,0.1921,0.01,0.2656,0.471,0.2321,2026-06
CUST1000592,0.2097,0.6457000000000001,0.3077,0.19,0.2811,0.3592,2026-06
CUST1000593,0.3169,0.5968,0.2016,0.1526,0.2005,0.2897,2026-06
CUST1000594,0.3536,0.3093,0.508,0.2496,0.4166,0.01,2026-06
CUST1000595,0.2284,0.2824,0.2246,0.1252,0.3845,0.3254,2026-06
CUST1000596,0.3853,0.626,0.3847,0.2538,0.2585,0.4308,2026-06
CUST1000597,0.665,0.6768,0.3025,0.2172,0.3224,0.4111,2026-06
CUST1000598,0.4883,0.4729,0.3821,0.3082,0.2607,0.4976,2026-06
CUST1000599,0.5608,0.5279,0.3804,0.2826,0.3632,0.3753,2026-06
CUST1000600,0.1902,0.5069,0.1946,0.2448,0.279,0.2517,2026-06
CUST1000601,0.3913,0.1821,0.3189,0.2394,0.2487,0.0539,2026-06
CUST1000602,0.3711,0.2306,0.4167,0.0709,0.3066,0.1181,2026-06
CUST1000603,0.2605,0.3865,0.5095,0.3263,0.4474,0.4413,2026-06
CUST1000604,0.4668,0.3826,0.2802,0.1742,0.536,0.2831,2026-06
CUST1000605,0.2986,0.2052,0.3963,0.3051,0.3457,0.01,2026-06
CUST1000606,0.5672,0.4171,0.4238,0.113,0.368,0.3056,2026-06
CUST1000607,0.3688,0.1991,0.17,0.047,0.3371,0.0114,2026-06
CUST1000608,0.6525,0.4715,0.4991,0.1401,0.415,0.2962,2026-06
CUST1000609,0.3579,0.4426,0.5019,0.01,0.2599,0.4864,2026-06
CUST1000610,0.3417,0.2643,0.1862,0.2074,0.357,0.1767,2026-06
CUST1000611,0.3618,0.6747,0.5555,0.3149,0.4274,0.494,2026-06
CUST1000612,0.0925,0.3856,0.0557,0.1603,0.0856,0.01,2026-06
CUST1000613,0.3436,0.4693,0.01,0.0514,0.1268,0.5207000000000001,2026-06
CUST1000614,0.3138,0.2257,0.3488,0.1866,0.2529,0.3363,2026-06
CUST1000615,0.1133,0.5375,0.1195,0.4732,0.1833,0.4276,2026-06
CUST1000616,0.3976,0.532,0.1967,0.5022,0.2854,0.264,2026-06
CUST1000617,0.4721,0.5938,0.4498,0.3329,0.2636,0.4456,2026-06
CUST1000618,0.3021,0.211,0.3073,0.194,0.3366,0.1839,2026-06
CUST1000619,0.2092,0.4003,0.4132,0.1161,0.2351,0.3211,2026-06
CUST1000620,0.2415,0.6664,0.0725,0.1561,0.3102,0.5414,2026-06
CUST1000621,0.3097,0.1356,0.2622,0.1546,0.3477,0.3154,2026-06
CUST1000622,0.2625,0.1025,0.0965,0.2534,0.2461,0.1948,2026-06
CUST1000623,0.4534,0.6601,0.0683,0.2056,0.3783,0.2217,2026-06
CUST1000624,0.3719,0.4433,0.339,0.1831,0.2451,0.4537,2026-06
CUST1000625,0.5452,0.595,0.4385,0.2826,0.3582,0.6788999999999999,2026-06
CUST1000626,0.5491,0.4496,0.1013,0.0803,0.1879,0.2219,2026-06
CUST1000627,0.1466,0.2595,0.01,0.1707,0.6225000000000001,0.1792,2026-06
CUST1000628,0.3102,0.2289,0.2283,0.2169,0.3424,0.2794,2026-06
CUST1000629,0.2326,0.3499,0.5824,0.1891,0.3079,0.5276999999999999,2026-06
CUST1000630,0.5497,0.5077,0.1465,0.2019,0.4842,0.1747,2026-06
CUST1000631,0.4337,0.6394,0.262,0.1118,0.2281,0.4747,2026-06
CUST1000632,0.3484,0.4895,0.2256,0.2331,0.2502,0.1962,2026-06
CUST1000633,0.3082,0.1491,0.2773,0.2303,0.3364,0.0648,2026-06
CUST1000634,0.5002,0.6743,0.3278,0.1238,0.2917,0.4344,2026-06
CUST1000635,0.4968,0.4153,0.6069,0.1523,0.3244,0.5983000000000001,2026-06
CUST1000636,0.2529,0.5802,0.4555,0.1187,0.3406,0.2341,2026-06
CUST1000637,0.4607,0.6318,0.406,0.131,0.1268,0.3731,2026-06
CUST1000638,0.3377,0.6423,0.1702,0.2218,0.2142,0.3927,2026-06
CUST1000639,0.3769,0.3227,0.01,0.2465,0.4949,0.0825,2026-06
CUST1000640,0.2817,0.4786,0.554,0.1468,0.5387,0.5636,2026-06
CUST1000641,0.5014999999999999,0.5348000000000001,0.3258,0.2279,0.3958,0.1109,2026-06
CUST1000642,0.3183,0.5746,0.2085,0.1547,0.2973,0.4607,2026-06
CUST1000643,0.3023,0.3741,0.1363,0.2643,0.3003,0.1828,2026-06
CUST1000644,0.2865,0.5827,0.2785,0.309,0.2983,0.5851,2026-06
CUST1000645,0.3121,0.1235,0.2569,0.1252,0.2867,0.0916,2026-06
CUST1000646,0.5241,0.4084,0.322,0.223,0.5187,0.3895,2026-06
CUST1000647,0.5461,0.5296,0.1205,0.1433,0.2746,0.3348,2026-06
CUST1000648,0.4023,0.4935,0.06560000000000001,0.115,0.505,0.131,2026-06
CUST1000649,0.5427999999999999,0.4942,0.3732,0.2509,0.375,0.4653,2026-06
CUST1000650,0.2393,0.5389,0.3397,0.15,0.3566,0.5104,2026-06
CUST1000651,0.4572,0.4699,0.2371,0.2165,0.2627,0.4462,2026-06
CUST1000652,0.1464,0.4017,0.0283,0.068,0.505,0.5464,2026-06
CUST1000653,0.1563,0.0925,0.2067,0.3031,0.319,0.4047,2026-06
CUST1000654,0.2444,0.3724,0.1645,0.2618,0.6232,0.5221,2026-06
CUST1000655,0.4449,0.6993,0.1294,0.2052,0.12,0.4683,2026-06
CUST1000656,0.3586,0.548,0.5385,0.2492,0.2056,0.4933,2026-06
CUST1000657,0.4105,0.4288,0.298,0.0537,0.3983,0.3109,2026-06
CUST1000658,0.505,0.7736,0.5905,0.4424,0.2704,0.2426,2026-06
CUST1000659,0.3213,0.5294,0.5369,0.2193,0.2889,0.3268,2026-06
CUST1000660,0.4877,0.4928,0.4692,0.2607,0.3523,0.2685,2026-06
CUST1000661,0.4343,0.4047,0.5629,0.1847,0.3957,0.4463,2026-06
CUST1000662,0.2262,0.4243,0.08599999999999999,0.1277,0.1988,0.1654,2026-06
CUST1000663,0.5041,0.6288,0.1852,0.3252,0.2328,0.1969,2026-06
