CustID,Date of login,Days since last login (sn),Location,App details,Phone/device details,Login count 30D (sn),Login count 90D (sn),Last app version (sn),Preferred login hour (sn),Device OS (sn),Session ID latest (sn)
CUST1000198,2026-04-26,65,Coimbatore,Axis Mobile/Open App v11.2.0,Redmi Note 12,0,12,11.2.0,14,Android,SID50000198
CUST1000199,2026-06-26,4,Mumbai,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,8,44,12.1.2,13,Android,SID50000199
CUST1000200,2026-06-23,7,Chennai,Axis Mobile/Open App v11.3.1,Redmi Note 12,5,5,11.3.1,18,Android,SID50000200
CUST1000201,2026-05-13,48,Chennai,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,0,16,11.4.0,12,Android,SID50000201
CUST1000202,2026-06-13,17,Ahmedabad,Axis Mobile/Open App v12.0.0,iPhone 14,8,37,12.0.0,23,iOS,SID50000202
CUST1000203,2026-05-08,53,Indore,Axis Mobile/Open App v12.1.2,Vivo V27,4,8,12.1.2,12,Android,SID50000203
CUST1000204,2026-06-09,21,Coimbatore,Axis Mobile/Open App v11.2.0,Vivo V27,15,27,11.2.0,14,Android,SID50000204
CUST1000205,2026-06-02,28,Indore,Axis Mobile/Open App v12.1.2,iPhone 13,14,27,12.1.2,15,iOS,SID50000205
CUST1000206,2026-06-13,17,Mumbai,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,14,45,11.3.1,15,Android,SID50000206
CUST1000207,2026-05-05,56,Chennai,Axis Mobile/Open App v12.1.2,Oppo Reno8,0,24,12.1.2,20,Android,SID50000207
CUST1000208,2026-05-01,60,Chennai,Axis Mobile/Open App v11.3.1,OnePlus 11,2,6,11.3.1,11,Android,SID50000208
CUST1000209,2026-05-13,48,Mumbai,Axis Mobile/Open App v12.1.2,OnePlus 11,0,0,12.1.2,17,Android,SID50000209
CUST1000210,2026-06-29,1,Mumbai,Axis Mobile/Open App v11.2.0,Vivo V27,21,54,11.2.0,17,Android,SID50000210
CUST1000211,2026-06-27,3,Delhi,Axis Mobile/Open App v12.1.2,iPhone 14,15,31,12.1.2,13,iOS,SID50000211
CUST1000212,2026-05-13,48,Coimbatore,Axis Mobile/Open App v12.0.0,iPhone 13,0,7,12.0.0,21,iOS,SID50000212
CUST1000213,2026-04-26,65,Bengaluru,Axis Mobile/Open App v11.3.1,iPhone 14,6,32,11.3.1,15,iOS,SID50000213
CUST1000214,2026-05-23,38,Bhopal,Axis Mobile/Open App v12.0.0,iPhone 15,2,24,12.0.0,7,iOS,SID50000214
CUST1000215,2026-06-09,21,Delhi,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,7,32,12.1.2,16,Android,SID50000215
CUST1000216,2026-05-22,39,Bhopal,Axis Mobile/Open App v11.4.0,iPhone 13,0,7,11.4.0,11,iOS,SID50000216
CUST1000217,2026-06-21,9,Pune,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,9,28,12.1.2,19,Android,SID50000217
CUST1000218,2026-06-27,3,Nagpur,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,11,22,11.3.1,23,Android,SID50000218
CUST1000219,2026-06-29,1,Pune,Axis Mobile/Open App v12.0.0,Oppo Reno8,6,10,12.0.0,17,Android,SID50000219
CUST1000220,2026-06-22,8,Patna,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,1,9,11.4.0,13,Android,SID50000220
CUST1000221,2026-06-20,10,Pune,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,17,72,12.1.2,15,Android,SID50000221
CUST1000222,2026-06-03,27,Nashik,Axis Mobile/Open App v11.2.0,Vivo V27,11,15,11.2.0,10,Android,SID50000222
CUST1000223,2026-06-21,9,Patna,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,17,31,12.0.0,12,Android,SID50000223
CUST1000224,2026-06-13,17,Lucknow,Axis Mobile/Open App v11.3.1,OnePlus 11,9,9,11.3.1,13,Android,SID50000224
CUST1000225,2026-06-08,22,Chennai,Axis Mobile/Open App v11.2.0,iPhone 14,3,5,11.2.0,18,iOS,SID50000225
CUST1000226,2026-06-08,22,Bengaluru,Axis Mobile/Open App v11.4.0,Oppo Reno8,17,36,11.4.0,12,Android,SID50000226
CUST1000227,2026-06-23,7,Patna,Axis Mobile/Open App v12.1.2,iPhone 14,0,10,12.1.2,15,iOS,SID50000227
CUST1000228,2026-06-29,1,Ahmedabad,Axis Mobile/Open App v11.4.0,iPhone 13,0,18,11.4.0,12,iOS,SID50000228
CUST1000229,2026-05-09,52,Chennai,Axis Mobile/Open App v12.1.2,OnePlus 11,3,3,12.1.2,15,Android,SID50000229
CUST1000230,2026-06-29,1,Pune,Axis Mobile/Open App v11.2.0,Oppo Reno8,16,22,11.2.0,7,Android,SID50000230
CUST1000231,2026-06-28,2,Chennai,Axis Mobile/Open App v12.1.2,iPhone 13,13,46,12.1.2,22,iOS,SID50000231
CUST1000232,2026-05-23,38,Nashik,Axis Mobile/Open App v11.4.0,iPhone 14,4,4,11.4.0,16,iOS,SID50000232
CUST1000233,2026-06-25,5,Nagpur,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,8,22,12.0.0,23,Android,SID50000233
CUST1000234,2026-06-25,5,Nagpur,Axis Mobile/Open App v11.4.0,Oppo Reno8,0,0,11.4.0,15,Android,SID50000234
CUST1000235,2026-06-21,9,Jaipur,Axis Mobile/Open App v12.0.0,iPhone 13,11,62,12.0.0,23,iOS,SID50000235
CUST1000236,2026-06-29,1,Surat,Axis Mobile/Open App v11.3.1,iPhone 14,0,0,11.3.1,8,iOS,SID50000236
CUST1000237,2026-03-31,91,Pune,Axis Mobile/Open App v12.0.0,iPhone 13,1,19,12.0.0,19,iOS,SID50000237
CUST1000238,2026-06-27,3,Chennai,Axis Mobile/Open App v11.2.0,iPhone 15,9,29,11.2.0,21,iOS,SID50000238
CUST1000239,2026-01-01,180,Patna,Axis Mobile/Open App v12.1.2,iPhone 13,0,13,12.1.2,16,iOS,SID50000239
CUST1000240,2026-06-12,18,Indore,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,3,26,12.0.0,7,Android,SID50000240
CUST1000241,2026-06-18,12,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 15,5,13,11.3.1,16,iOS,SID50000241
CUST1000242,2026-06-28,2,Delhi,Axis Mobile/Open App v11.2.0,iPhone 13,8,10,11.2.0,20,iOS,SID50000242
CUST1000243,2026-06-17,13,Chennai,Axis Mobile/Open App v12.1.2,OnePlus 11,2,13,12.1.2,15,Android,SID50000243
CUST1000244,2026-06-26,4,Chennai,Axis Mobile/Open App v11.3.1,Oppo Reno8,0,24,11.3.1,16,Android,SID50000244
CUST1000245,2026-03-01,121,Mumbai,Axis Mobile/Open App v11.3.1,Redmi Note 12,0,36,11.3.1,18,Android,SID50000245
CUST1000246,2026-05-22,39,Ahmedabad,Axis Mobile/Open App v11.2.0,iPhone 14,0,5,11.2.0,10,iOS,SID50000246
CUST1000247,2026-06-26,4,Delhi,Axis Mobile/Open App v12.1.2,OnePlus 11,1,24,12.1.2,10,Android,SID50000247
CUST1000248,2026-01-01,180,Surat,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,0,28,11.4.0,20,Android,SID50000248
CUST1000249,2026-05-09,52,Jaipur,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,5,24,11.3.1,9,Android,SID50000249
CUST1000250,2026-06-23,7,Nashik,Axis Mobile/Open App v11.2.0,iPhone 15,6,31,11.2.0,18,iOS,SID50000250
CUST1000251,2026-06-09,21,Surat,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,14,40,11.2.0,22,Android,SID50000251
CUST1000252,2026-05-21,40,Bhopal,Axis Mobile/Open App v12.0.0,OnePlus 11,0,39,12.0.0,23,Android,SID50000252
CUST1000253,2026-06-17,13,Ahmedabad,Axis Mobile/Open App v12.1.2,iPhone 14,17,65,12.1.2,17,iOS,SID50000253
CUST1000254,2026-04-25,66,Mumbai,Axis Mobile/Open App v11.4.0,iPhone 15,0,7,11.4.0,17,iOS,SID50000254
CUST1000255,2026-03-29,93,Delhi,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,0,48,12.1.2,16,Android,SID50000255
CUST1000256,2026-06-17,13,Chennai,Axis Mobile/Open App v12.1.2,Redmi Note 12,12,29,12.1.2,23,Android,SID50000256
CUST1000257,2026-05-14,47,Hyderabad,Axis Mobile/Open App v12.0.0,iPhone 14,7,36,12.0.0,13,iOS,SID50000257
CUST1000258,2026-06-03,27,Bhopal,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,10,36,12.1.2,9,Android,SID50000258
CUST1000259,2026-04-03,88,Surat,Axis Mobile/Open App v11.3.1,Oppo Reno8,1,44,11.3.1,14,Android,SID50000259
CUST1000260,2026-06-28,2,Chennai,Axis Mobile/Open App v11.4.0,OnePlus 11,4,10,11.4.0,13,Android,SID50000260
CUST1000261,2026-06-21,9,Chennai,Axis Mobile/Open App v11.4.0,iPhone 14,12,47,11.4.0,18,iOS,SID50000261
CUST1000262,2026-01-01,180,Nagpur,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,0,0,11.3.1,14,Android,SID50000262
CUST1000263,2026-02-14,136,Mumbai,Axis Mobile/Open App v12.0.0,iPhone 15,0,11,12.0.0,20,iOS,SID50000263
CUST1000264,2026-05-29,32,Coimbatore,Axis Mobile/Open App v12.0.0,iPhone 14,5,28,12.0.0,21,iOS,SID50000264
CUST1000265,2026-06-02,28,Delhi,Axis Mobile/Open App v11.4.0,Oppo Reno8,12,47,11.4.0,19,Android,SID50000265
CUST1000266,2026-06-23,7,Nagpur,Axis Mobile/Open App v11.4.0,iPhone 15,1,16,11.4.0,17,iOS,SID50000266
CUST1000267,2026-06-19,11,Bhopal,Axis Mobile/Open App v11.2.0,Vivo V27,5,18,11.2.0,11,Android,SID50000267
CUST1000268,2026-06-13,17,Bhopal,Axis Mobile/Open App v12.0.0,iPhone 15,11,51,12.0.0,18,iOS,SID50000268
CUST1000269,2026-06-15,15,Jaipur,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,1,1,11.4.0,19,Android,SID50000269
CUST1000270,2026-06-29,1,Chennai,Axis Mobile/Open App v12.0.0,iPhone 15,25,79,12.0.0,21,iOS,SID50000270
CUST1000271,2026-04-22,69,Bengaluru,Axis Mobile/Open App v12.1.2,Oppo Reno8,3,8,12.1.2,11,Android,SID50000271
CUST1000272,2026-06-27,3,Pune,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,21,43,11.4.0,21,Android,SID50000272
CUST1000273,2026-04-20,71,Delhi,Axis Mobile/Open App v12.0.0,Redmi Note 12,7,26,12.0.0,9,Android,SID50000273
CUST1000274,2026-06-09,21,Bengaluru,Axis Mobile/Open App v12.1.2,iPhone 14,0,20,12.1.2,19,iOS,SID50000274
CUST1000275,2026-05-17,44,Ahmedabad,Axis Mobile/Open App v12.0.0,iPhone 13,1,10,12.0.0,13,iOS,SID50000275
CUST1000276,2026-03-27,95,Hyderabad,Axis Mobile/Open App v12.1.2,Vivo V27,2,22,12.1.2,14,Android,SID50000276
CUST1000277,2026-06-03,27,Chennai,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,20,25,11.4.0,19,Android,SID50000277
CUST1000278,2026-06-28,2,Ahmedabad,Axis Mobile/Open App v11.3.1,iPhone 13,18,45,11.3.1,23,iOS,SID50000278
CUST1000279,2026-06-29,1,Jaipur,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,4,4,11.4.0,20,Android,SID50000279
CUST1000280,2026-06-05,25,Delhi,Axis Mobile/Open App v12.1.2,Vivo V27,3,22,12.1.2,17,Android,SID50000280
CUST1000281,2026-03-15,107,Lucknow,Axis Mobile/Open App v11.4.0,iPhone 15,0,7,11.4.0,17,iOS,SID50000281
CUST1000282,2026-06-17,13,Coimbatore,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,3,11,12.0.0,20,Android,SID50000282
CUST1000283,2026-05-23,38,Chennai,Axis Mobile/Open App v11.4.0,iPhone 13,0,13,11.4.0,9,iOS,SID50000283
CUST1000284,2026-06-15,15,Chennai,Axis Mobile/Open App v12.1.2,iPhone 15,14,19,12.1.2,22,iOS,SID50000284
CUST1000285,2026-05-17,44,Nagpur,Axis Mobile/Open App v11.2.0,iPhone 15,4,4,11.2.0,18,iOS,SID50000285
CUST1000286,2026-05-25,36,Pune,Axis Mobile/Open App v11.3.1,Oppo Reno8,10,26,11.3.1,18,Android,SID50000286
CUST1000287,2026-05-22,39,Bengaluru,Axis Mobile/Open App v12.1.2,iPhone 14,1,22,12.1.2,21,iOS,SID50000287
CUST1000288,2026-06-20,10,Indore,Axis Mobile/Open App v11.2.0,OnePlus 11,6,16,11.2.0,14,Android,SID50000288
CUST1000289,2026-06-12,18,Bengaluru,Axis Mobile/Open App v12.1.2,iPhone 14,21,21,12.1.2,19,iOS,SID50000289
CUST1000290,2026-03-25,97,Mumbai,Axis Mobile/Open App v12.0.0,OnePlus 11,0,0,12.0.0,5,Android,SID50000290
CUST1000291,2026-06-22,8,Pune,Axis Mobile/Open App v11.4.0,iPhone 14,0,27,11.4.0,14,iOS,SID50000291
CUST1000292,2026-03-15,107,Coimbatore,Axis Mobile/Open App v11.2.0,Oppo Reno8,0,14,11.2.0,17,Android,SID50000292
CUST1000293,2026-05-11,50,Lucknow,Axis Mobile/Open App v12.0.0,Redmi Note 12,1,2,12.0.0,14,Android,SID50000293
CUST1000294,2026-01-01,180,Coimbatore,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,3,20,12.0.0,18,Android,SID50000294
CUST1000295,2026-05-14,47,Jaipur,Axis Mobile/Open App v12.1.2,iPhone 14,0,0,12.1.2,17,iOS,SID50000295
CUST1000296,2026-05-19,42,Chennai,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,5,52,11.2.0,18,Android,SID50000296
CUST1000297,2026-04-13,78,Patna,Axis Mobile/Open App v11.3.1,iPhone 14,5,24,11.3.1,13,iOS,SID50000297
CUST1000298,2026-06-16,14,Nagpur,Axis Mobile/Open App v12.1.2,Oppo Reno8,10,34,12.1.2,15,Android,SID50000298
CUST1000299,2026-04-23,68,Mumbai,Axis Mobile/Open App v11.4.0,Redmi Note 12,0,21,11.4.0,20,Android,SID50000299
CUST1000300,2026-06-17,13,Delhi,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,10,60,11.4.0,20,Android,SID50000300
CUST1000301,2026-06-16,14,Indore,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,14,44,12.1.2,10,Android,SID50000301
CUST1000302,2026-05-08,53,Bengaluru,Axis Mobile/Open App v12.0.0,Vivo V27,3,21,12.0.0,15,Android,SID50000302
CUST1000303,2026-06-17,13,Ahmedabad,Axis Mobile/Open App v12.1.2,Samsung Galaxy A54,0,3,12.1.2,23,Android,SID50000303
CUST1000304,2026-06-22,8,Ahmedabad,Axis Mobile/Open App v11.3.1,iPhone 13,17,46,11.3.1,19,iOS,SID50000304
CUST1000305,2026-05-22,39,Bengaluru,Axis Mobile/Open App v12.1.2,Redmi Note 12,1,33,12.1.2,17,Android,SID50000305
CUST1000306,2026-03-29,93,Jaipur,Axis Mobile/Open App v11.4.0,OnePlus 11,5,16,11.4.0,14,Android,SID50000306
CUST1000307,2026-06-24,6,Coimbatore,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,10,34,12.1.2,23,Android,SID50000307
CUST1000308,2026-06-14,16,Surat,Axis Mobile/Open App v11.2.0,Redmi Note 12,20,54,11.2.0,15,Android,SID50000308
CUST1000309,2026-05-19,42,Lucknow,Axis Mobile/Open App v12.1.2,iPhone 15,2,13,12.1.2,23,iOS,SID50000309
CUST1000310,2026-05-01,60,Hyderabad,Axis Mobile/Open App v12.1.2,iPhone 15,1,12,12.1.2,15,iOS,SID50000310
CUST1000311,2026-06-01,29,Indore,Axis Mobile/Open App v11.2.0,iPhone 14,3,28,11.2.0,7,iOS,SID50000311
CUST1000312,2026-06-28,2,Hyderabad,Axis Mobile/Open App v11.4.0,iPhone 13,15,53,11.4.0,22,iOS,SID50000312
CUST1000313,2026-04-28,63,Jaipur,Axis Mobile/Open App v11.2.0,iPhone 15,2,29,11.2.0,19,iOS,SID50000313
CUST1000314,2026-01-01,180,Nashik,Axis Mobile/Open App v11.3.1,iPhone 15,8,37,11.3.1,12,iOS,SID50000314
CUST1000315,2026-04-18,73,Bhopal,Axis Mobile/Open App v11.2.0,Oppo Reno8,1,20,11.2.0,23,Android,SID50000315
CUST1000316,2026-04-11,80,Delhi,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,0,14,12.0.0,12,Android,SID50000316
CUST1000317,2026-03-31,91,Coimbatore,Axis Mobile/Open App v11.3.1,iPhone 14,1,2,11.3.1,17,iOS,SID50000317
CUST1000318,2026-06-23,7,Nagpur,Axis Mobile/Open App v11.2.0,iPhone 14,9,9,11.2.0,21,iOS,SID50000318
CUST1000319,2026-06-26,4,Coimbatore,Axis Mobile/Open App v12.0.0,Redmi Note 12,1,16,12.0.0,20,Android,SID50000319
CUST1000320,2026-04-18,73,Ahmedabad,Axis Mobile/Open App v12.0.0,iPhone 15,2,2,12.0.0,16,iOS,SID50000320
CUST1000321,2026-03-09,113,Bhopal,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,0,3,11.4.0,18,Android,SID50000321
CUST1000322,2026-06-08,22,Bengaluru,Axis Mobile/Open App v11.2.0,iPhone 14,8,38,11.2.0,21,iOS,SID50000322
CUST1000323,2026-05-24,37,Delhi,Axis Mobile/Open App v12.0.0,Redmi Note 12,6,72,12.0.0,23,Android,SID50000323
CUST1000324,2026-06-18,12,Pune,Axis Mobile/Open App v11.3.1,Samsung Galaxy S23,22,58,11.3.1,17,Android,SID50000324
CUST1000325,2026-06-03,27,Chennai,Axis Mobile/Open App v11.2.0,iPhone 14,13,31,11.2.0,19,iOS,SID50000325
CUST1000326,2026-05-19,42,Pune,Axis Mobile/Open App v11.2.0,iPhone 15,0,43,11.2.0,20,iOS,SID50000326
CUST1000327,2026-03-23,99,Chennai,Axis Mobile/Open App v11.3.1,iPhone 14,0,25,11.3.1,18,iOS,SID50000327
CUST1000328,2026-05-13,48,Lucknow,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,0,5,12.0.0,9,Android,SID50000328
CUST1000329,2026-05-19,42,Mumbai,Axis Mobile/Open App v11.2.0,Vivo V27,5,41,11.2.0,23,Android,SID50000329
CUST1000330,2026-03-20,102,Delhi,Axis Mobile/Open App v11.4.0,iPhone 13,1,2,11.4.0,15,iOS,SID50000330
CUST1000331,2026-06-03,27,Jaipur,Axis Mobile/Open App v11.4.0,Oppo Reno8,5,5,11.4.0,16,Android,SID50000331
CUST1000332,2026-06-08,22,Jaipur,Axis Mobile/Open App v12.1.2,iPhone 14,6,42,12.1.2,15,iOS,SID50000332
CUST1000333,2026-05-21,40,Mumbai,Axis Mobile/Open App v11.3.1,Redmi Note 12,4,4,11.3.1,13,Android,SID50000333
CUST1000334,2026-06-15,15,Pune,Axis Mobile/Open App v12.1.2,iPhone 14,0,32,12.1.2,17,iOS,SID50000334
CUST1000335,2026-04-26,65,Surat,Axis Mobile/Open App v11.4.0,Oppo Reno8,0,12,11.4.0,17,Android,SID50000335
CUST1000336,2026-06-15,15,Nagpur,Axis Mobile/Open App v11.2.0,iPhone 14,5,10,11.2.0,16,iOS,SID50000336
CUST1000337,2026-01-01,180,Jaipur,Axis Mobile/Open App v11.4.0,iPhone 15,0,24,11.4.0,9,iOS,SID50000337
CUST1000338,2026-06-22,8,Bengaluru,Axis Mobile/Open App v11.4.0,Oppo Reno8,10,23,11.4.0,16,Android,SID50000338
CUST1000339,2026-06-02,28,Hyderabad,Axis Mobile/Open App v12.1.2,Vivo V27,17,39,12.1.2,18,Android,SID50000339
CUST1000340,2026-05-31,30,Mumbai,Axis Mobile/Open App v12.1.2,OnePlus 11,5,24,12.1.2,17,Android,SID50000340
CUST1000341,2026-06-18,12,Ahmedabad,Axis Mobile/Open App v12.0.0,Redmi Note 12,2,3,12.0.0,14,Android,SID50000341
CUST1000342,2026-06-10,20,Ahmedabad,Axis Mobile/Open App v11.3.1,iPhone 15,5,43,11.3.1,11,iOS,SID50000342
CUST1000343,2026-04-04,87,Nagpur,Axis Mobile/Open App v11.3.1,Oppo Reno8,5,25,11.3.1,16,Android,SID50000343
CUST1000344,2026-05-21,40,Chennai,Axis Mobile/Open App v12.0.0,Redmi Note 12,0,12,12.0.0,20,Android,SID50000344
CUST1000345,2026-06-04,26,Pune,Axis Mobile/Open App v12.0.0,OnePlus 11,9,12,12.0.0,10,Android,SID50000345
CUST1000346,2026-03-29,93,Ahmedabad,Axis Mobile/Open App v12.1.2,Oppo Reno8,2,2,12.1.2,10,Android,SID50000346
CUST1000347,2026-06-22,8,Chennai,Axis Mobile/Open App v12.0.0,iPhone 15,15,70,12.0.0,13,iOS,SID50000347
CUST1000348,2026-04-23,68,Nagpur,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,0,3,12.0.0,13,Android,SID50000348
CUST1000349,2026-06-18,12,Delhi,Axis Mobile/Open App v11.3.1,Samsung Galaxy A54,16,36,11.3.1,8,Android,SID50000349
CUST1000350,2026-03-09,113,Bhopal,Axis Mobile/Open App v12.0.0,OnePlus 11,4,18,12.0.0,11,Android,SID50000350
CUST1000351,2026-06-27,3,Pune,Axis Mobile/Open App v12.1.2,Vivo V27,4,24,12.1.2,14,Android,SID50000351
CUST1000352,2026-06-19,11,Chennai,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,23,49,12.0.0,17,Android,SID50000352
CUST1000353,2026-04-25,66,Nagpur,Axis Mobile/Open App v11.3.1,Vivo V27,0,20,11.3.1,18,Android,SID50000353
CUST1000354,2026-06-08,22,Pune,Axis Mobile/Open App v12.1.2,iPhone 15,0,17,12.1.2,20,iOS,SID50000354
CUST1000355,2026-04-08,83,Nagpur,Axis Mobile/Open App v11.4.0,Samsung Galaxy S23,7,26,11.4.0,15,Android,SID50000355
CUST1000356,2026-05-24,37,Mumbai,Axis Mobile/Open App v11.2.0,Vivo V27,3,21,11.2.0,23,Android,SID50000356
CUST1000357,2026-05-17,44,Coimbatore,Axis Mobile/Open App v12.1.2,Oppo Reno8,0,21,12.1.2,10,Android,SID50000357
CUST1000358,2026-06-30,0,Patna,Axis Mobile/Open App v12.0.0,iPhone 13,0,6,12.0.0,8,iOS,SID50000358
CUST1000359,2026-06-28,2,Nagpur,Axis Mobile/Open App v11.4.0,iPhone 14,12,13,11.4.0,17,iOS,SID50000359
CUST1000360,2026-06-14,16,Hyderabad,Axis Mobile/Open App v12.0.0,iPhone 14,5,39,12.0.0,10,iOS,SID50000360
CUST1000361,2026-06-23,7,Nashik,Axis Mobile/Open App v11.4.0,Oppo Reno8,15,22,11.4.0,14,Android,SID50000361
CUST1000362,2026-03-24,98,Coimbatore,Axis Mobile/Open App v12.0.0,Samsung Galaxy A54,6,19,12.0.0,18,Android,SID50000362
CUST1000363,2026-06-06,24,Delhi,Axis Mobile/Open App v12.0.0,iPhone 13,22,60,12.0.0,23,iOS,SID50000363
CUST1000364,2026-05-25,36,Indore,Axis Mobile/Open App v12.1.2,iPhone 13,0,15,12.1.2,11,iOS,SID50000364
CUST1000365,2026-04-17,74,Jaipur,Axis Mobile/Open App v12.1.2,OnePlus 11,0,0,12.1.2,15,Android,SID50000365
CUST1000366,2026-06-29,1,Hyderabad,Axis Mobile/Open App v12.1.2,Redmi Note 12,0,0,12.1.2,10,Android,SID50000366
CUST1000367,2026-05-24,37,Mumbai,Axis Mobile/Open App v11.4.0,OnePlus 11,0,35,11.4.0,14,Android,SID50000367
CUST1000368,2026-06-12,18,Mumbai,Axis Mobile/Open App v11.2.0,Oppo Reno8,8,39,11.2.0,23,Android,SID50000368
CUST1000369,2026-06-15,15,Hyderabad,Axis Mobile/Open App v11.4.0,OnePlus 11,9,38,11.4.0,18,Android,SID50000369
CUST1000370,2026-06-16,14,Indore,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,0,4,11.2.0,14,Android,SID50000370
CUST1000371,2026-06-13,17,Ahmedabad,Axis Mobile/Open App v12.1.2,Redmi Note 12,10,23,12.1.2,20,Android,SID50000371
CUST1000372,2026-06-09,21,Pune,Axis Mobile/Open App v11.4.0,Vivo V27,12,14,11.4.0,23,Android,SID50000372
CUST1000373,2026-06-23,7,Nashik,Axis Mobile/Open App v11.3.1,iPhone 13,7,14,11.3.1,8,iOS,SID50000373
CUST1000374,2026-01-01,180,Surat,Axis Mobile/Open App v12.0.0,Samsung Galaxy S23,1,2,12.0.0,10,Android,SID50000374
CUST1000375,2026-06-19,11,Chennai,Axis Mobile/Open App v11.3.1,Redmi Note 12,0,10,11.3.1,8,Android,SID50000375
CUST1000376,2026-05-17,44,Chennai,Axis Mobile/Open App v12.1.2,OnePlus 11,0,12,12.1.2,23,Android,SID50000376
CUST1000377,2026-06-27,3,Lucknow,Axis Mobile/Open App v11.4.0,iPhone 13,4,27,11.4.0,18,iOS,SID50000377
CUST1000378,2026-06-13,17,Chennai,Axis Mobile/Open App v11.3.1,iPhone 15,10,36,11.3.1,18,iOS,SID50000378
CUST1000379,2026-04-25,66,Chennai,Axis Mobile/Open App v12.0.0,Oppo Reno8,1,9,12.0.0,14,Android,SID50000379
CUST1000380,2026-06-23,7,Delhi,Axis Mobile/Open App v12.0.0,Vivo V27,7,48,12.0.0,22,Android,SID50000380
CUST1000381,2026-01-01,180,Pune,Axis Mobile/Open App v11.4.0,Oppo Reno8,0,22,11.4.0,23,Android,SID50000381
CUST1000382,2026-01-24,157,Jaipur,Axis Mobile/Open App v11.2.0,iPhone 15,4,7,11.2.0,14,iOS,SID50000382
CUST1000383,2026-06-24,6,Chennai,Axis Mobile/Open App v11.2.0,Samsung Galaxy S23,0,17,11.2.0,13,Android,SID50000383
CUST1000384,2026-05-09,52,Surat,Axis Mobile/Open App v12.1.2,Redmi Note 12,0,33,12.1.2,12,Android,SID50000384
CUST1000385,2026-04-21,70,Coimbatore,Axis Mobile/Open App v11.4.0,iPhone 14,5,13,11.4.0,15,iOS,SID50000385
CUST1000386,2026-05-26,35,Chennai,Axis Mobile/Open App v11.4.0,Samsung Galaxy A54,1,10,11.4.0,15,Android,SID50000386
CUST1000387,2026-06-02,28,Ahmedabad,Axis Mobile/Open App v12.1.2,Vivo V27,4,13,12.1.2,15,Android,SID50000387
CUST1000388,2026-03-25,97,Mumbai,Axis Mobile/Open App v12.0.0,Redmi Note 12,7,33,12.0.0,20,Android,SID50000388
CUST1000389,2026-06-07,23,Bhopal,Axis Mobile/Open App v11.3.1,Oppo Reno8,12,52,11.3.1,19,Android,SID50000389
CUST1000390,2026-05-11,50,Bengaluru,Axis Mobile/Open App v11.4.0,iPhone 13,4,24,11.4.0,15,iOS,SID50000390
CUST1000391,2026-06-10,20,Pune,Axis Mobile/Open App v11.3.1,iPhone 13,4,24,11.3.1,17,iOS,SID50000391
CUST1000392,2026-06-27,3,Bengaluru,Axis Mobile/Open App v11.2.0,Samsung Galaxy A54,14,14,11.2.0,10,Android,SID50000392
CUST1000393,2026-04-20,71,Lucknow,Axis Mobile/Open App v11.3.1,iPhone 15,2,22,11.3.1,14,iOS,SID50000393
CUST1000394,2026-05-08,53,Bhopal,Axis Mobile/Open App v12.1.2,Samsung Galaxy S23,4,17,12.1.2,17,Android,SID50000394
CUST1000395,2026-06-23,7,Pune,Axis Mobile/Open App v11.4.0,Oppo Reno8,10,13,11.4.0,20,Android,SID50000395
CUST1000396,2026-06-20,10,Nashik,Axis Mobile/Open App v11.3.1,Oppo Reno8,3,12,11.3.1,12,Android,SID50000396
