dataset,cluster_id,feature_type,feature,mean,min,p25,median,p75,max,mode_or_top_value,top_value_share,dataset_role,source_label,note,raw_customer_count
Syn_03,3,numeric,txn_Total debit amount (sn),21628.45771572104,0.0,3461.61,10391.435,23964.655,2086370.75,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,numeric,txn_UPI txn count (sn),6.151595744680851,0.0,0.0,5.0,8.0,40.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,product_holding_rate,CC,0.3631796690307328,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,product_holding_rate,HL,0.0650118203309692,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,product_holding_rate,MF,0.2151300236406619,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,product_holding_rate,PL,0.1699172576832151,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,product_holding_rate,RD,0.1814420803782506,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,3,product_holding_rate,SA,0.9435579196217494,0.0,1.0,1.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,City,,,,,,,Mumbai,0.0839210155148095,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,Gender,,,,,,,M,0.5275035260930888,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,Income band (sn),,,,,,,HNI,0.8660084626234132,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,Lifestage,,,,,,,Married_kids,0.4760225669957686,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,Occupation,,,,,,,SAL,0.4069111424541607,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,Persona,,,,,,,Mass_Affluent-Investor,0.5267983074753173,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,Preferred channel (sn),,,,,,,Mobile App,0.4379407616361072,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,categorical,Tier Map,,,,,,,Tier 2,0.4040902679830747,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Age,40.49153737658674,18.0,33.0,40.0,48.0,75.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Campaign exposure count 90D (sn),2.797602256699577,1.0,2.0,3.0,4.0,5.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Days since last login (sn),52.01622002820874,0.0,18.0,41.0,73.0,180.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Mobile no.,9479284802.775036,9000007933.0,9239914421.0,9463362964.0,9720455086.75,9999329297.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Monthly income proxy (sn),506796.6156558533,125975.0,341889.75,458192.0,611436.75,1200000.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Products ignored count 90D (sn),1.66361071932299,0.0,1.0,1.0,2.0,5.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,Risk profile score,744.8307475317348,501.0,696.0,747.0,793.0,900.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,digital_Days since last login (sn),52.01622002820874,0.0,18.0,41.0,73.0,180.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,digital_Login count 30D (sn),4.354019746121297,0.0,0.0,3.0,7.0,29.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,digital_Login count 90D (sn),19.90409026798308,0.0,9.25,19.0,29.0,66.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,digital_Preferred login hour (sn),15.963328631875882,3.0,13.0,16.0,19.0,23.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_99% value,23873.02193229901,0.0,5128.3475,9434.385,16493.655,740495.72,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Average ticket size,38436.818808180535,5.04,7127.32,12764.86,30418.8325,712084.87,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Avg monthly balance proxy (sn),1673022.4144851903,100164.85,892986.09,1399917.495,2142489.555,8079911.19,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Count,21.50352609308886,0.0,13.0,20.0,28.0,85.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Days since last txn (sn),34.09732016925247,0.0,2.0,5.0,11.0,999.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_MCC diversity count (sn),3.153737658674189,0.0,2.0,3.0,4.0,8.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Most common MCC (sn),5003.195794053662,0.0,4814.0,5691.0,5912.0,8299.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Total credit amount (sn),270571.83905500703,0.0,0.0,27400.92,125621.5425,8717048.53,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_Total debit amount (sn),112422.64541607896,0.0,18678.5375,57784.79,126812.2725,2413461.74,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,numeric,txn_UPI txn count (sn),6.19181946403385,0.0,0.0,6.0,8.0,48.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,product_holding_rate,CC,0.4746121297602256,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,product_holding_rate,HL,0.0881523272214386,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,product_holding_rate,MF,0.4040902679830747,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,product_holding_rate,PL,0.1636107193229901,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,product_holding_rate,RD,0.2418899858956276,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,4,product_holding_rate,SA,0.9456981664315938,0.0,1.0,1.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,categorical,City,,,,,,,Surat,0.0786793115560238,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,categorical,Gender,,,,,,,M,0.5367053038285915,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,categorical,Income band (sn),,,,,,,Affluent,0.5047418335089568,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,categorical,Lifestage,,,,,,,Married_kids,0.52019669827889,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,categorical,Occupation,,,,,,,SAL,0.3719704952581665,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,categorical,Persona,,,,,,,Value_Seeker-Family,0.2448191078328064,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,categorical,Preferred channel (sn),,,,,,,Mobile App,0.3772391991570074,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,categorical,Tier Map,,,,,,,Tier 2,0.5212504390586582,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Age,46.30031612223393,18.0,39.0,45.0,53.0,78.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Campaign exposure count 90D (sn),0.8215665612925886,0.0,0.0,1.0,1.0,5.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Days since last login (sn),94.77871443624868,3.0,59.0,87.0,127.0,180.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Mobile no.,9493149556.846151,9000499618.0,9244007025.0,9495823597.0,9736704014.5,9999749411.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Monthly income proxy (sn),169355.76255707763,15042.0,84699.5,149146.0,228397.0,1200000.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Products ignored count 90D (sn),0.2602739726027397,0.0,0.0,0.0,0.0,3.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,Risk profile score,718.7225149279943,425.0,671.0,720.0,767.0,900.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,digital_Days since last login (sn),94.77871443624868,3.0,59.0,87.0,127.0,180.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,digital_Login count 30D (sn),1.7446434843695118,0.0,0.0,1.0,3.0,15.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,digital_Login count 90D (sn),14.17913593256059,0.0,5.0,13.0,21.0,61.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,digital_Preferred login hour (sn),14.677204074464347,0.0,12.0,15.0,17.0,23.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_99% value,3414.338215665613,0.0,616.905,1570.59,3279.9,293626.65,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_Average ticket size,6715.779343168247,0.39,894.145,2147.8,4437.674999999999,306748.66,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_Avg monthly balance proxy (sn),498052.78277836327,11662.22,188555.65500000003,375481.02,673273.6499999999,4002391.24,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_Count,15.239901650860554,0.0,8.0,14.0,21.0,72.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_Days since last txn (sn),112.17808219178082,0.0,3.0,9.0,18.0,999.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_MCC diversity count (sn),2.200561995082543,0.0,1.0,2.0,3.0,10.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_Most common MCC (sn),5391.320266562133,0.0,4900.0,5732.0,6011.0,8299.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_Total credit amount (sn),31226.587506146818,0.0,0.0,1842.49,10356.615,1798802.9,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_Total debit amount (sn),19910.613452757287,0.0,790.9549999999999,7545.04,20629.71,1740980.96,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,numeric,txn_UPI txn count (sn),4.316473480857042,0.0,0.0,3.0,7.0,40.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,product_holding_rate,CC,0.3090972953986652,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,product_holding_rate,HL,0.079733052335792,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,product_holding_rate,MF,0.2314717246224095,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,product_holding_rate,PL,0.1664910432033719,0.0,0.0,0.0,0.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,product_holding_rate,RD,0.2743238496663154,0.0,0.0,0.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_03,5,product_holding_rate,SA,0.944502985598876,0.0,1.0,1.0,1.0,1.0,,,Original 15k baseline,Original 15k dataset copied into Syn_03,"Grok was not able to generate a good synthetic dataset for this iteration, so I copied the original 15k dataset into Syn_03.",15000
Syn_04,0,categorical,City,,,,,,,Tier2_City,0.1462566480294558,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Gender,,,,,,,M,0.6027546706668485,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Income band (sn),,,,,,,Medium,0.578344470203191,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Lifestage,,,,,,,Mature,1.0,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Occupation,,,,,,,Self Employed,0.400109095867994,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Persona,,,,,,,Value Seeker / Family,0.7465566616664394,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Preferred channel (sn),,,,,,,Branch,0.5168416746215737,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,categorical,Tier Map,,,,,,,Tier 1,0.7119869084958407,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,Age,54.74628392199646,45.0,49.0,53.0,59.0,104.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,Campaign exposure count 90D (sn),3.0248874948861317,0.0,2.0,3.0,4.0,50.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,Days since last login (sn),23.29510432292377,0.0,5.0,11.0,36.0,999.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,Mobile no.,9900061710.640324,9900000007.0,9900030452.5,9900061376.0,9900092978.5,9900124987.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,Monthly income proxy (sn),51239.90582602952,10000.0,29072.77906276943,46479.61366681974,68571.22882230603,227295.57992154107,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,Products ignored count 90D (sn),0.9845902086458476,0.0,0.0,1.0,2.0,7.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,Risk profile score,2.4711577798990865,1.0,1.0,2.0,3.0,4.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,digital_Days since last login (sn),20.716343800265754,0.0,5.0,10.0,34.0,89.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,digital_Login count 30D (sn),7.495768934890552,1.0,4.0,7.0,11.0,14.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,digital_Login count 90D (sn),20.05182180572068,1.0,10.0,20.0,30.0,39.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,digital_Preferred login hour (sn),11.422127421498006,0.0,5.0,11.0,17.0,23.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_99% value,5152.6850188472445,233.8757836217168,2376.91277338509,4175.000129464772,6983.501740867305,30814.79005727887,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_Average ticket size,1476.4848027429264,105.309440106973,724.4448802660869,1246.8650977118623,2021.7386995868771,6884.374840703686,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_Avg monthly balance proxy (sn),88810.46505784059,5147.186864080634,41108.17180561329,71767.26045096904,121531.63672300204,497193.8112047966,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_Count,28.713173981215743,4.050391903932119,20.064719145934205,27.28668944754704,35.71636825688923,92.40466952600433,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_Days since last txn (sn),14.465975726169372,0.0,7.0,15.0,22.0,29.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_MCC diversity count (sn),4.999931815082504,1.0,3.0,5.0,7.0,9.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_Total credit amount (sn),16683.4506052919,520.8708798021477,7206.355113971435,13264.929363334992,22718.451445953957,92786.74015587756,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_Total debit amount (sn),25025.175907937846,781.3063197032214,10809.532670957153,19897.39404500248,34077.677168930924,139180.1102338163,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,numeric,txn_UPI txn count (sn),12.735054195209514,0.7323817941038325,6.634138275831649,11.058351954726902,17.108429452299372,59.87061742677403,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,product_holding_rate,CC,0.4596345288422201,0.0,0.0,0.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,product_holding_rate,HL,0.0810036819855447,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,product_holding_rate,MF,0.2002591026864857,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,product_holding_rate,PL,0.1652802400109095,0.0,0.0,0.0,0.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,product_holding_rate,RD,0.3764489294967953,0.0,0.0,0.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,0,product_holding_rate,SA,0.9509068594027,0.0,1.0,1.0,1.0,1.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,City,,,,,,,Chennai,0.1471712538226299,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Gender,,,,,,,M,0.6001146788990825,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Income band (sn),,,,,,,Medium,0.4974770642201835,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Lifestage,,,,,,,Family,0.6510703363914373,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Occupation,,,,,,,Salaried,0.4428134556574923,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Persona,,,,,,,Standard,0.4819189602446483,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Preferred channel (sn),,,,,,,Branch,0.9970565749235474,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,categorical,Tier Map,,,,,,,Tier 1,0.7133409785932722,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,Age,39.1519495412844,13.0,34.0,39.0,45.0,102.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,Campaign exposure count 90D (sn),3.009097859327217,0.0,2.0,3.0,4.0,50.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
Syn_04,1,numeric,Days since last login (sn),73.70282874617737,20.0,54.0,70.0,85.0,999.0,,,Large synthetic iteration 4,LLM synthetic dataset 4,Generated larger synthetic dataset.,125000
